ID,Language
1728,Spanish
1729,English
1730,English
1731,English
1732,English
1733,Telugu
1734,English
1735,English
1735,German
1735,Italian
1735,Japanese
1735,Amharic
1735,Russian
1736,English
1737,English
1738,English
1739,Filipino
1739,Tagalog
1740,English
1741,Spanish
1742,English
1743,English
1744,English
1745,English
1746,English
1747,English
1748,English
1748,Spanish
1749,Cantonese
1749,Mandarin
1750,Turkish
1750,Turkmen
1751,Hindi
1752,English
1753,Hindi
1754,Hindi
1755,Croatian
1756,English
1757,English
1758,English
1759,English
1760,Kannada
1761,Cantonese
1762,English
1762,French
1763,Filipino
1763,Tagalog
1764,English
1764,French
1765,English
1766,English
1766,French
1767,Hindi
1768,Japanese
1769,Hindi
1769,Bengali
1769,English
1770,Hindi
1770,English
1771,English
1772,German
1772,English
1772,Polish
1772,Swedish
1773,English
1774,Filipino
1774,Tagalog
1775,Portuguese
1776,English
1777,English
1778,Spanish
1779,Telugu
1780,English
1781,English
1782,Indonesian
1782,Malay
1782,English
1783,English
1784,English
1785,Hindi
1785,English
1786,Telugu
1787,Hindi
1787,English
1788,Cantonese
1788,English
1789,Hindi
1790,English
1791,Urdu
1791,Pushto
1792,English
1793,English
1794,Cantonese
1795,English
1796,Arabic
1797,Hindi
1798,Spanish
1798,Mixtec
1799,Spanish
1800,German
1800,Vietnamese
1801,English
1802,English
1802,Punjabi
1803,Hindi
1804,English
1805,English
1806,Tamil
1807,English
1808,English
1809,English
1810,English
1811,English
1812,Italian
1813,Tamil
1814,English
1815,English
1816,Turkish
1817,English
1818,English
1819,English
1820,Malayalam
1821,English
1822,English
1823,Hindi
1823,English
1824,French
1825,English
1826,English
1827,English
1828,English
1829,English
1829,Spanish
1830,English
1831,Spanish
1831,French
1831,Swahili
1831,English
1831,Italian
1832,Indonesian
1833,Hindi
1834,English
1835,English
1836,English
1837,Indonesian
1838,Malay
1839,Hindi
1839,English
1840,English
1842,Spanish
1843,Hindi
1844,English
1845,English
1846,English
1846,Spanish
1847,English
1848,Spanish
1848,Portuguese
1849,English
1850,English
1851,Gujarati
1852,English
1853,Finnish
1853,Swedish
1854,English
1855,English
1856,Polish
1857,Turkish
1858,English
1860,Turkish
1861,Hindi
1862,English
1863,Indonesian
1863,Arabic
1864,Thai
1865,English
1866,English
1867,Malayalam
1868,English
1869,Spanish
1870,Tamil
1871,French
1871,Hungarian
1871,Italian
1871,English
1872,English
1873,English
1873,Hindi
1873,Tamil
1873,Gujarati
1874,English
1875,Turkish
1875,Dutch
1875,English
1875,French
1875,German
1876,Danish
1877,English
1878,English
1878,German
1879,Hindi
1879,Marathi
1879,English
1880,Thai
1881,English
1882,Turkish
1883,English
1884,English
1885,English
1885,Maori
1886,English
1888,Marathi
1889,Urdu
1890,English
1891,Tamil
1892,Portuguese
1893,English
1894,Urdu
1895,English
1895,French
1895,Arabic
1896,German
1896,Russian
1897,English
1898,Spanish
1899,English
1900,English
1901,Spanish
1901,German
1902,Turkish
1903,English
1904,English
1904,Serbian
1904,Bosnian
1905,Urdu
1905,Hindi
1906,English
1907,Hindi
1908,English
1909,English
1909,Filipino
1909,Tagalog
1910,English
1911,English
1912,Dutch
1912,Minangkabau
1912,Indonesian
1914,Spanish
1915,French
1915,Spanish
1915,Italian
1915,English
1916,Turkish
1917,English
1918,English
1919,English
1920,French
1921,Malayalam
1922,English
1923,Italian
1923,English
1923,French
1924,English
1925,English
1926,Hindi
1927,Hindi
1928,Turkish
1929,American Sign Language
1929,English
1929,Spanish
1930,English
1931,Slovenian
1932,Spanish
1932,Portuguese
1933,English
1934,Hindi
1934,English
1934,Urdu
1934,Russian
1935,Arabic
1935,English
1935,French
1936,Spanish
1936,Catalan
1936,English
1937,Spanish
1938,English
1939,English
1940,English
1941,Thai
1942,English
1943,English
1944,French
1945,English
1946,Spanish
1946,French
1946,English
1947,English
1948,English
1949,English
1951,English
1952,Korean
1953,English
1954,English
1955,English
1955,Spanish
1955,Arabic
1956,English
1957,Turkish
1958,English
1959,English
1960,English
1961,English
1962,English
1963,English
1964,English
1965,Hebrew
1965,Russian
1965,Chechen
1966,English
1967,English
1968,Tamil
1969,English
1971,Hindi
1972,English
1973,Hindi
1974,Hindi
1975,English
1976,English
1977,Hindi
1978,Danish
1978,English
1979,English
1981,Bengali
1982,English
1983,Hindi
1984,Filipino
1984,Tagalog
1984,English
1985,English
1986,English
1987,Tamil
1988,English
1989,English
1990,Spanish
1991,Portuguese
1992,Portuguese
1994,Arabic
1995,English
1996,English
1997,English
1998,English
1999,French
1999,Wolof
1999,Romanian
1999,Norwegian
2000,English
2001,English
2002,English
2003,Hindi
2004,English
2005,English
2006,Indonesian
2007,Nepali
2008,Hindi
2008,Urdu
2009,English
2010,Mandarin
2011,Hindi
2012,English
2013,Turkish
2014,English
2015,English
2017,Hindi
2018,English
2019,English
2020,Spanish
2021,Urdu
2021,Hindi
2022,English
2023,Turkish
2024,English
2025,Hindi
2026,English
2027,English
2028,Turkish
2029,English
2029,Mandarin
2030,Norwegian
2030,French
2031,English
2032,Turkish
2033,English
2034,English
2035,Romanian
2035,English
2036,English
2037,Punjabi
2038,Arabic
2039,English
2040,English
2040,Spanish
2041,English
2042,English
2042,Filipino
2043,English
2044,English
2045,English
2046,English
2047,English
2048,Filipino
2048,Tagalog
2049,English
2050,English
2051,English
2052,English
2053,Hindi
2054,English
2055,Urdu
2056,English
2056,German
2056,Czech
2057,English
2058,English
2058,French
2059,Spanish
2060,English
2061,English
2062,Swedish
2062,English
2062,German
2062,Russian
2063,English
2066,Spanish
2067,Turkish
2068,Kannada
2068,Hindi
2068,English
2069,English
2070,Arabic
2071,English
2072,Tamil
2073,English
2074,Cantonese
2075,Arabic
2076,English
2077,English
2078,English
2079,Hindi
2079,Punjabi
2080,Hindi
2080,Punjabi
2080,English
2081,Turkish
2082,English
2082,Mandarin
2083,English
2084,English
2085,English
2086,Spanish
2087,English
2088,Japanese
2089,English
2090,English
2091,English
2091,Italian
2092,Hindi
2093,English
2094,Arabic
2095,Turkish
2096,Japanese
2097,Hindi
2098,Tamil
2099,Tamil
2100,English
2101,English
2102,English
2102,Spanish
2103,English
2105,English
2105,Spanish
2105,German
2106,Hindi
2108,English
2109,English
2110,English
2111,English
2112,English
2113,English
2114,English
2115,Japanese
2115,English
2116,English
2117,English
2118,English
2119,Turkish
2120,Hindi
2121,English
2122,Cantonese
2123,English
2124,English
2125,Turkish
2126,Bengali
2127,English
2128,Malay
2128,English
2129,Mandarin
2129,English
2129,French
2130,English
2131,English
2132,English
2133,Malayalam
2134,English
2135,Hindi
2135,Urdu
2136,English
2137,French
2138,English
2139,English
2140,Spanish
2141,French
2142,English
2142,Hungarian
2143,English
2144,English
2145,Filipino
2145,Tagalog
2145,English
2146,English
2147,English
2148,English
2148,Spanish
2148,French
2149,Indonesian
2150,Kannada
2151,English
2152,English
2153,English
2154,Spanish
2155,English
2155,Japanese
2156,Korean
2156,English
2157,English
2158,Filipino
2158,Tagalog
2159,English
2160,Indonesian
2161,English
2162,English
2162,Chinese
2163,Mandarin
2164,English
2165,Thai
2166,English
2167,English
2168,Spanish
2170,Filipino
2171,French
2172,Spanish
2172,Arabic
2173,English
2174,Thai
2175,Turkish
2176,English
2177,English
2178,Turkish
2179,Filipino
2179,Tagalog
2180,English
2181,English
2182,English
2183,Indonesian
2183,Malay
2183,English
2183,Vietnamese
2184,Bengali
2184,French
2185,Urdu
2186,Thai
2187,Tamil
2187,Kannada
2188,Hindi
2189,Spanish
2189,Dutch
2189,English
2190,English
2191,Indonesian
2192,Spanish
2193,English
2194,English
2194,German
2194,Italian
2195,English
2196,Japanese
2197,German
2198,English
2199,English
2201,French
2202,English
2203,Portuguese
2204,Indonesian
2205,English
2206,English
2207,English
2208,Hindi
2209,English
2210,English
2211,Filipino
2211,Tagalog
2211,Japanese
2211,Korean
2212,English
2213,English
2214,English
2214,German
2215,English
2216,English
2217,Cantonese
2218,English
2219,Hindi
2220,English
2221,English
2222,Thai
2223,English
2224,Spanish
2225,Turkish
2226,English
2227,English
2227,Arabic
2228,Cantonese
2228,Mandarin
2228,English
2228,Portuguese
2229,Spanish
2229,Tarahumara
2230,German
2231,French
2231,Greenlandic
2231,English
2232,English
2233,English
2234,Turkish
2235,Hindi
2236,English
2236,German
2237,Hindi
2238,English
2239,Mandarin
2239,Chinese
2239,English
2239,Cantonese
2240,English
2241,Basque
2241,Spanish
2241,Catalan
2242,Hindi
2242,Urdu
2243,Norwegian
2245,English
2246,French
2246,English
2246,Spanish
2247,Spanish
2248,Italian
2249,English
2250,Spanish
2251,English
2252,Bengali
2253,English
2254,English
2255,English
2256,English
2257,English
2258,Indonesian
2259,Spanish
2259,Basque
2260,Hindi
2261,English
2262,Turkish
2263,English
2264,English
2265,Malay
2266,English
2267,English
2268,Spanish
2269,English
2270,Portuguese
2271,Portuguese
2272,English
2273,French
2275,Dutch
2276,Portuguese
2277,Mandarin
2277,English
2278,Korean
2279,Spanish
2280,Telugu
2281,English
2282,English
2283,French
2284,Thai
2284,Japanese
2285,English
2285,Chinese
2285,Korean
2285,Japanese
2286,Urdu
2287,Indonesian
2288,French
2288,English
2289,English
2290,Punjabi
2292,Chinese
2293,English
2294,Tamil
2295,English
2296,English
2296,Hebrew
2297,English
2298,Spanish
2299,English
2299,Bosnian
2299,Serbian
2299,German
2300,French
2301,English
2302,English
2303,Thai
2304,Spanish
2304,English
2304,Vietnamese
2305,English
2306,Tamil
2306,Telugu
2307,English
2308,Turkish
2309,English
2309,Spanish
2310,English
2311,English
2312,Indonesian
2313,Urdu
2313,English
2313,Pushto
2314,Spanish
2315,English
2315,Japanese
2316,English
2317,English
2318,English
2318,Malayalam
2318,Tamil
2318,Hindi
2319,Hindi
2320,English
2321,Hindi
2321,Urdu
2321,English
2322,Hindi
2323,English
2324,English
2324,Italian
2325,English
2325,Serbian
2326,English
2327,English
2328,French
2329,English
2330,English
2331,Turkish
2332,English
2333,Italian
2334,Spanish
2335,English
2336,Spanish
2337,Catalan
2337,French
2337,Spanish
2338,Hindi
2340,English
2341,English
2342,French
2343,English
2344,English
2345,Spanish
2346,English
2346,Spanish
2346,French
2346,Arabic
2347,English
2347,Russian
2347,Spanish
2348,English
2349,Turkish
2350,English
2351,Polish
2351,English
2351,Spanish
2352,Hindi
2352,Marathi
2352,English
2353,English
2354,English
2355,German
2357,Hindi
2358,English
2360,English
2361,English
2362,English
2363,Zulu
2364,English
2365,English
2366,Malay
2366,Indonesian
2366,Tagalog
2367,Hindi
2368,English
2368,French
2369,Spanish
2370,English
2370,Spanish
2370,French
2371,Hindi
2372,English
2373,Punjabi
2374,German
2374,Hebrew
2374,Yiddish
2375,Spanish
2376,English
2376,Spanish
2377,Hindi
2378,Japanese
2379,English
2380,Tamil
2381,Indonesian
2382,Spanish
2383,English
2384,English
2385,English
2386,English
2387,English
2388,English
2389,Hindi
2389,Italian
2390,English
2391,English
2392,Spanish
2393,Filipino
2393,Tagalog
2394,English
2395,English
2397,English
2398,English
2399,Hindi
2400,English
2401,English
2401,German
2401,Swedish
2401,Mongolian
2402,Spanish
2402,Afrikaans
2403,Polish
2404,English
2404,German
2405,Hindi
2406,English
2407,English
2408,Mandarin
2409,Tamil
2411,French
2412,English
2413,Hindi
2414,English
2415,Thai
2416,English
2417,French
2417,English
2418,English
2419,English
2420,English
2421,English
2422,English
2423,Hindi
2425,English
2426,Hindi
2427,Filipino
2427,Tagalog
2428,Hindi
2429,Hindi
2430,English
2431,Filipino
2431,Tagalog
2432,English
2433,Hindi
2434,Urdu
2435,Hindi
2436,Hindi
2437,Spanish
2438,English
2439,Spanish
2440,Indonesian
2441,Spanish
2442,English
2443,Filipino
2443,English
2446,German
2446,English
2447,Hindi
2448,English
2449,Portuguese
2450,English
2451,English
2452,English
2453,English
2455,French
2456,Turkish
2456,French
2457,Hindi
2458,English
2459,German
2460,Spanish
2461,Hindi
2461,English
2461,Bengali
2461,Urdu
2461,Bhojpuri
2462,Telugu
2463,English
2465,Chinese
2466,French
2466,English
2467,French
2468,English
2469,English
2470,Hindi
2471,Spanish
2472,Spanish
2472,English
2473,Hindi
2474,Hindi
2475,English
2476,Malayalam
2476,Punjabi
2477,English
2478,Portuguese
2479,English
2481,Hindi
2481,English
2482,Punjabi
2483,Hindi
2484,English
2485,English
2486,English
2487,English
2488,English
2489,Dutch
2489,English
2490,Spanish
2491,Hindi
2492,Korean
2493,English
2494,Indonesian
2495,Portuguese
2496,English
2497,Hindi
2497,Russian
2497,English
2498,Hebrew
2499,French
2500,Kannada
2501,English
2503,English
2503,French
2504,English
2504,Spanish
2505,Turkish
2506,English
2507,Mandarin
2507,Min Nan
2509,English
2510,Marathi
2511,Hindi
2512,English
2513,English
2514,English
2515,Italian
2516,English
2517,English
2518,English
2519,French
2520,English
2521,Hindi
2521,Russian
2522,Hindi
2522,English
2523,Cantonese
2523,Mandarin
2524,English
2525,Hindi
2525,English
2525,Punjabi
2526,Kannada
2527,English
2528,English
2529,French
2530,Indonesian
2530,Czech
2530,English
2531,English
2531,French
2532,Indonesian
2533,Tamil
2534,Punjabi
2535,Tamil
2536,Hindi
2537,English
2537,Spanish
2538,English
2539,English
2540,Korean
2541,English
2542,English
2543,Mandarin
2544,Spanish
2545,Chinese
2546,Italian
2547,English
2548,Hindi
2549,English
2550,Malay
2551,English
2552,English
2554,English
2555,English
2555,Flemish
2556,English
2557,Tamil
2558,Tamil
2559,English
2560,English
2562,Filipino
2562,Tagalog
2562,English
2562,French
2563,Hindi
2564,English
2564,Spanish
2565,Hindi
2566,Thai
2567,Filipino
2567,Tagalog
2568,Cantonese
2568,Mandarin
2569,English
2571,English
2572,English
2573,Hindi
2574,Hindi
2575,English
2576,English
2577,English
2578,English
2579,Punjabi
2580,English
2581,German
2583,Spanish
2584,English
2585,Italian
2586,Mandarin
2586,Portuguese
2586,Spanish
2586,French
2586,German
2587,English
2588,Urdu
2590,Japanese
2591,English
2592,English
2594,English
2595,English
2596,English
2597,Kannada
2598,French
2598,English
2599,English
2600,Turkish
2601,English
2602,English
2603,English
2604,Arabic
2605,English
2606,English
2606,German
2608,English
2609,Telugu
2610,English
2611,Tamil
2611,Telugu
2612,Italian
2612,English
2613,Spanish
2614,Hindi
2614,English
2614,Marathi
2615,Russian
2615,English
2615,French
2616,English
2617,English
2618,Tamil
2619,Punjabi
2620,English
2621,English
2622,English
2623,English
2625,Turkish
2626,English
2627,English
2628,French
2628,English
2629,English
2630,English
2631,English
2632,Punjabi
2633,Thai
2634,Korean
2636,Arabic
2637,English
2638,Swedish
2639,Portuguese
2640,Hindi
2641,Punjabi
2642,Hindi
2642,Sanskrit
2643,English
2645,English
2647,Hindi
2647,English
2648,English
2649,English
